Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719773352,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1719773353,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1719773354,1,POST,/common_factors_classification,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1731.0548389996256,1731.0548389996256,1731.0548389996256,1731.0548389996256,3338.0
1719773354,1,,Aggregated,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1,0,1731.0548389996256,1731.0548389996256,1731.0548389996256,1731.0548389996256,3338.0
1719773355,1,POST,/common_factors_classification,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,1030.3717079996204,1380.713273499623,1030.3717079996204,1731.0548389996256,3311.0
1719773355,1,,Aggregated,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,2,0,1030.3717079996204,1380.713273499623,1030.3717079996204,1731.0548389996256,3311.0
1719773356,1,POST,/common_factors_classification,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,3,0,1005.5357929995807,1255.6541133329422,1005.5357929995807,1731.0548389996256,3302.0
1719773356,1,,Aggregated,0.000000,0.000000,1000,1000,1700,1700,1700,1700,1700,1700,1700,1700,1700,3,0,1005.5357929995807,1255.6541133329422,1005.5357929995807,1731.0548389996256,3302.0
1719773357,1,POST,/common_factors_classification,0.333333,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,4,0,1000.0,1186.687412999845,979.7873120005534,1731.0548389996256,3311.0
1719773357,1,,Aggregated,0.333333,0.000000,1000,1000,1700,1700,1700,1700,1700,1700,1700,1700,1700,4,0,1000.0,1186.687412999845,979.7873120005534,1731.0548389996256,3311.0
1719773358,1,POST,/common_factors_classification,0.500000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,5,0,1000.0,1149.8127527998804,979.7873120005534,1731.0548389996256,3314.2
1719773358,1,,Aggregated,0.500000,0.000000,1000,1000,1000,1700,1700,1700,1700,1700,1700,1700,1700,5,0,1000.0,1149.8127527998804,979.7873120005534,1731.0548389996256,3314.2
1719773359,1,POST,/common_factors_classification,0.600000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,6,0,1000.0,1129.4999789999263,979.7873120005534,1731.0548389996256,3306.6666666666665
1719773359,1,,Aggregated,0.600000,0.000000,1000,1000,1000,1000,1700,1700,1700,1700,1700,1700,1700,6,0,1000.0,1129.4999789999263,979.7873120005534,1731.0548389996256,3306.6666666666665
