Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719774317,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1719774318,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1719774319,1,POST,/common_factors_classification,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1247.094064000521,1247.094064000521,1247.094064000521,1247.094064000521,3287.0
1719774319,1,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1,0,1247.094064000521,1247.094064000521,1247.094064000521,1247.094064000521,3287.0
1719774320,1,POST,/common_factors_classification,0.000000,0.000000,960,960,960,960,960,960,960,960,960,960,960,3,0,960.0,997.2952123334835,780.2339489999213,1247.094064000521,3251.3333333333335
1719774320,1,,Aggregated,0.000000,0.000000,960,960,1200,1200,1200,1200,1200,1200,1200,1200,1200,3,0,960.0,997.2952123334835,780.2339489999213,1247.094064000521,3251.3333333333335
1719774321,1,POST,/common_factors_classification,0.000000,0.000000,940,940,960,960,960,960,960,960,960,960,960,4,0,940.0,981.7934512500415,780.2339489999213,1247.094064000521,3249.5
1719774321,1,,Aggregated,0.000000,0.000000,960,960,1200,1200,1200,1200,1200,1200,1200,1200,1200,4,0,940.0,981.7934512500415,780.2339489999213,1247.094064000521,3249.5
1719774322,1,POST,/common_factors_classification,0.500000,0.000000,940,940,960,960,960,960,960,960,960,960,960,5,0,940.0,968.2927390000259,780.2339489999213,1247.094064000521,3267.6
1719774322,1,,Aggregated,0.500000,0.000000,940,960,960,1200,1200,1200,1200,1200,1200,1200,1200,5,0,940.0,968.2927390000259,780.2339489999213,1247.094064000521,3267.6
1719774323,1,POST,/common_factors_classification,1.000000,0.000000,920,940,940,960,960,960,960,960,960,960,960,6,0,920.0,960.213074999956,780.2339489999213,1247.094064000521,3265.5
1719774323,1,,Aggregated,1.000000,0.000000,940,940,960,960,1200,1200,1200,1200,1200,1200,1200,6,0,920.0,960.213074999956,780.2339489999213,1247.094064000521,3265.5
1719774324,1,POST,/common_factors_classification,1.000000,0.000000,930,930,940,940,960,960,960,960,960,960,960,7,0,930.0,955.6011229999838,780.2339489999213,1247.094064000521,3256.4285714285716
1719774324,1,,Aggregated,1.000000,0.000000,930,940,960,960,1200,1200,1200,1200,1200,1200,1200,7,0,930.0,955.6011229999838,780.2339489999213,1247.094064000521,3256.4285714285716
1719774325,1,POST,/common_factors_classification,1.000000,0.000000,930,930,940,940,960,960,960,960,960,960,960,8,0,930.0,952.9784221249429,780.2339489999213,1247.094064000521,3261.0
1719774325,1,,Aggregated,1.000000,0.000000,930,940,960,960,1200,1200,1200,1200,1200,1200,1200,8,0,930.0,952.9784221249429,780.2339489999213,1247.094064000521,3261.0
1719774326,1,POST,/common_factors_classification,1.000000,0.000000,930,940,940,940,960,960,960,960,960,960,960,9,0,930.0,952.0530717777042,780.2339489999213,1247.094064000521,3265.4444444444443
1719774326,1,,Aggregated,1.000000,0.000000,930,940,940,960,1200,1200,1200,1200,1200,1200,1200,9,0,930.0,952.0530717777042,780.2339489999213,1247.094064000521,3265.4444444444443
1719774327,2,POST,/common_factors_classification,1.000000,0.000000,930,940,940,960,1100,1100,1100,1100,1100,1100,1100,10,0,930.0,962.2780750998572,780.2339489999213,1247.094064000521,3276.0
1719774327,2,,Aggregated,1.000000,0.000000,940,940,960,1100,1200,1200,1200,1200,1200,1200,1200,10,0,930.0,962.2780750998572,780.2339489999213,1247.094064000521,3276.0
