Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1718905560,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1718905561,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1718905562,1,POST,/common_factors_classification,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1053.265080001438,1053.265080001438,1053.265080001438,1053.265080001438,3274.0
1718905562,1,,Aggregated,0.000000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1,0,1053.265080001438,1053.265080001438,1053.265080001438,1053.265080001438,3274.0
1718905563,1,POST,/common_factors_classification,0.000000,0.000000,980,980,980,980,980,980,980,980,980,980,980,3,0,980.0,997.8173586678167,962.1073440030159,1053.265080001438,3325.0
1718905563,1,,Aggregated,0.000000,0.000000,980,980,1100,1100,1100,1100,1100,1100,1100,1100,1100,3,0,980.0,997.8173586678167,962.1073440030159,1053.265080001438,3325.0
1718905564,1,POST,/common_factors_classification,0.500000,0.000000,970,970,980,980,980,980,980,980,980,980,980,4,0,970.0,991.381267750512,962.1073440030159,1053.265080001438,3334.5
1718905564,1,,Aggregated,0.500000,0.000000,980,980,1100,1100,1100,1100,1100,1100,1100,1100,1100,4,0,970.0,991.381267750512,962.1073440030159,1053.265080001438,3334.5
1718905565,1,POST,/common_factors_classification,0.666667,0.000000,970,970,980,980,980,980,980,980,980,980,980,5,0,970.0,986.6061334003462,962.1073440030159,1053.265080001438,3327.4
1718905565,1,,Aggregated,0.666667,0.000000,970,980,980,1100,1100,1100,1100,1100,1100,1100,1100,5,0,970.0,986.6061334003462,962.1073440030159,1053.265080001438,3327.4
1718905566,1,POST,/common_factors_classification,0.750000,0.000000,970,970,970,980,980,980,980,980,980,980,980,6,0,970.0,982.7560353332956,962.1073440030159,1053.265080001438,3322.8333333333335
1718905566,1,,Aggregated,0.750000,0.000000,970,970,980,980,1100,1100,1100,1100,1100,1100,1100,6,0,970.0,982.7560353332956,962.1073440030159,1053.265080001438,3322.8333333333335
1718905567,1,POST,/common_factors_classification,0.800000,0.000000,970,970,970,970,980,980,980,980,980,980,980,7,0,970.0,981.5229977144294,962.1073440030159,1053.265080001438,3324.714285714286
1718905567,1,,Aggregated,0.800000,0.000000,970,970,980,980,1100,1100,1100,1100,1100,1100,1100,7,0,970.0,981.5229977144294,962.1073440030159,1053.265080001438,3324.714285714286
1718905568,1,POST,/common_factors_classification,0.833333,0.000000,970,970,970,970,980,980,980,980,980,980,980,8,0,970.0,979.1972908751632,962.1073440030159,1053.265080001438,3312.5
1718905568,1,,Aggregated,0.833333,0.000000,970,970,980,980,1100,1100,1100,1100,1100,1100,1100,8,0,970.0,979.1972908751632,962.1073440030159,1053.265080001438,3312.5
1718905569,1,POST,/common_factors_classification,0.857143,0.000000,970,970,970,970,980,980,980,980,980,980,980,9,0,970.0,978.3161617779115,962.1073440030159,1053.265080001438,3301.5555555555557
1718905569,1,,Aggregated,0.857143,0.000000,970,970,970,980,1100,1100,1100,1100,1100,1100,1100,9,0,970.0,978.3161617779115,962.1073440030159,1053.265080001438,3301.5555555555557
1718905570,1,POST,/common_factors_classification,0.875000,0.000000,970,970,970,970,980,980,980,980,980,980,980,10,0,970.0,977.2341091000271,962.1073440030159,1053.265080001438,3311.4
1718905570,1,,Aggregated,0.875000,0.000000,970,970,970,980,1100,1100,1100,1100,1100,1100,1100,10,0,970.0,977.2341091000271,962.1073440030159,1053.265080001438,3311.4
1718905571,1,POST,/common_factors_classification,0.875000,0.000000,970,970,970,970,980,980,980,980,980,980,980,11,0,970.0,932.5591121818103,485.80914299964206,1053.265080001438,3284.818181818182
1718905571,1,,Aggregated,0.875000,0.000000,970,970,970,970,980,980,980,980,980,980,980,11,0,970.0,932.5591121818103,485.80914299964206,1053.265080001438,3284.818181818182
1718905572,1,POST,/common_factors_classification,0.888889,0.000000,970,970,970,970,980,980,980,980,980,980,980,12,0,970.0,934.5380041665218,485.80914299964206,1053.265080001438,3288.75
1718905572,1,,Aggregated,0.888889,0.000000,970,970,970,970,980,980,980,980,980,980,980,12,0,970.0,934.5380041665218,485.80914299964206,1053.265080001438,3288.75
1718905573,1,POST,/common_factors_classification,0.900000,0.000000,970,970,970,970,980,980,980,980,980,980,980,13,0,970.0,938.2013478461886,485.80914299964206,1053.265080001438,3292.0
1718905573,1,,Aggregated,0.900000,0.000000,970,970,970,970,980,980,980,980,980,980,980,13,0,970.0,938.2013478461886,485.80914299964206,1053.265080001438,3292.0
1718905574,1,POST,/common_factors_classification,1.100000,0.000000,970,970,970,970,980,980,980,980,980,980,980,14,0,970.0,940.5145321426452,485.80914299964206,1053.265080001438,3294.1428571428573
1718905574,1,,Aggregated,1.100000,0.000000,970,970,970,970,980,980,980,980,980,980,980,14,0,970.0,940.5145321426452,485.80914299964206,1053.265080001438,3294.1428571428573
1718905575,1,POST,/common_factors_classification,1.100000,0.000000,970,970,970,970,980,980,980,980,980,980,980,15,0,970.0,942.0510814665855,485.80914299964206,1053.265080001438,3293.4
1718905575,1,,Aggregated,1.100000,0.000000,970,970,970,970,980,980,980,980,980,980,980,15,0,970.0,942.0510814665855,485.80914299964206,1053.265080001438,3293.4
1718905576,1,POST,/common_factors_classification,1.100000,0.000000,970,970,970,980,1000,1000,1000,1000,1000,1000,1000,16,0,970.0,946.4143074999356,485.80914299964206,1053.265080001438,3295.5
1718905576,1,,Aggregated,1.100000,0.000000,970,970,970,980,1000,1000,1000,1000,1000,1000,1000,16,0,970.0,946.4143074999356,485.80914299964206,1053.265080001438,3295.5
1718905577,1,POST,/common_factors_classification,1.100000,0.000000,970,970,970,980,1000,1000,1000,1000,1000,1000,1000,17,0,970.0,947.9870458823879,485.80914299964206,1053.265080001438,3297.3529411764707
1718905577,1,,Aggregated,1.100000,0.000000,970,970,970,980,1000,1000,1000,1000,1000,1000,1000,17,0,970.0,947.9870458823879,485.80914299964206,1053.265080001438,3297.3529411764707
1718905578,1,POST,/common_factors_classification,1.100000,0.000000,970,970,970,980,1000,1000,1000,1000,1000,1000,1000,18,0,970.0,948.8661055555793,485.80914299964206,1053.265080001438,3297.9444444444443
